Product_Name,Review_ID,User_Name,Review_Text,Rating,Is_Useful_In_India
Whirlpool 360 Bloomwash Pro,16381,Arjun,Affordable and effective!,5,Yes
Whirlpool 360 Bloomwash Pro,16382,Anjali,"Not useful in India, poor quality.",1,No
Whirlpool 360 Bloomwash Pro,16383,Neha,Affordable and effective!,5,Yes
Whirlpool 360 Bloomwash Pro,16384,Sneha,Best product I have used so far.,3,Yes
Whirlpool 360 Bloomwash Pro,16385,Arjun,Does not work well in Indian conditions.,1,No
Whirlpool 360 Bloomwash Pro,16386,Sneha,Not recommended for Indian users.,2,No
Whirlpool 360 Bloomwash Pro,16387,Rohit,"Waste of money, not suitable for India.",1,No
Whirlpool 360 Bloomwash Pro,16388,Amit,Better alternatives are available.,2,No
Whirlpool 360 Bloomwash Pro,16389,Rohit,Best product I have used so far.,4,Yes
Whirlpool 360 Bloomwash Pro,16390,Pooja,Better alternatives are available.,1,No
Whirlpool 360 Bloomwash Pro,16391,Sneha,"Not useful in India, poor quality.",2,No
Whirlpool 360 Bloomwash Pro,16392,Vikram,This product is very useful in India.,5,Yes
Whirlpool 360 Bloomwash Pro,16393,Rohit,"Not durable, broke within a month.",1,No
Whirlpool 360 Bloomwash Pro,16394,Sneha,Not recommended for Indian users.,1,No
Whirlpool 360 Bloomwash Pro,16395,Priya,Perfectly suited for Indian climate.,5,Yes
Whirlpool 360 Bloomwash Pro,16396,Anjali,Affordable and effective!,4,Yes
Whirlpool 360 Bloomwash Pro,16397,Sneha,Works perfectly in Indian conditions.,4,Yes
Whirlpool 360 Bloomwash Pro,16398,Vikram,Works perfectly in Indian conditions.,4,Yes
Whirlpool 360 Bloomwash Pro,16399,Arjun,Perfectly suited for Indian climate.,5,Yes
Whirlpool 360 Bloomwash Pro,16400,Priya,Best product I have used so far.,3,Yes
Whirlpool 360 Bloomwash Pro,16401,Neha,This product is very useful in India.,3,Yes
Whirlpool 360 Bloomwash Pro,16402,Sneha,Does not work well in Indian conditions.,2,No
Whirlpool 360 Bloomwash Pro,16403,Neha,Too expensive for its features.,2,No
Whirlpool 360 Bloomwash Pro,16404,Amit,"Waste of money, not suitable for India.",1,No
Whirlpool 360 Bloomwash Pro,16405,Arjun,"Great performance, highly recommended!",4,Yes
Whirlpool 360 Bloomwash Pro,16406,Rohit,This product is very useful in India.,3,Yes
Whirlpool 360 Bloomwash Pro,16407,Priya,"Waste of money, not suitable for India.",1,No
Whirlpool 360 Bloomwash Pro,16408,Pooja,"Not useful in India, poor quality.",2,No
Whirlpool 360 Bloomwash Pro,16409,Priya,Perfectly suited for Indian climate.,5,Yes
Whirlpool 360 Bloomwash Pro,16410,Pooja,"Great performance, highly recommended!",5,Yes
Whirlpool 360 Bloomwash Pro,16411,Sneha,Affordable and effective!,4,Yes
Whirlpool 360 Bloomwash Pro,16412,Anjali,Very durable and long-lasting.,3,Yes
Whirlpool 360 Bloomwash Pro,16413,Anjali,Very durable and long-lasting.,3,Yes
Whirlpool 360 Bloomwash Pro,16414,Priya,"Not useful in India, poor quality.",2,No
Whirlpool 360 Bloomwash Pro,16415,Pooja,Perfectly suited for Indian climate.,3,Yes
Whirlpool 360 Bloomwash Pro,16416,Arjun,Good for Indian households.,3,Yes
Whirlpool 360 Bloomwash Pro,16417,Rahul,"Not durable, broke within a month.",2,No
Whirlpool 360 Bloomwash Pro,16418,Pooja,Works perfectly in Indian conditions.,3,Yes
Whirlpool 360 Bloomwash Pro,16419,Rahul,Perfectly suited for Indian climate.,4,Yes
Whirlpool 360 Bloomwash Pro,16420,Vikram,Not recommended for Indian users.,2,No
Whirlpool 360 Bloomwash Pro,16421,Pooja,Very durable and long-lasting.,5,Yes
Whirlpool 360 Bloomwash Pro,16422,Amit,Perfectly suited for Indian climate.,4,Yes
Whirlpool 360 Bloomwash Pro,16423,Vikram,Very durable and long-lasting.,5,Yes
Whirlpool 360 Bloomwash Pro,16424,Priya,"Not useful in India, poor quality.",2,No
Whirlpool 360 Bloomwash Pro,16425,Vikram,Better alternatives are available.,2,No
Whirlpool 360 Bloomwash Pro,16426,Vikram,Product overheats in Indian climate.,1,No
Whirlpool 360 Bloomwash Pro,16427,Amit,"Not useful in India, poor quality.",1,No
Whirlpool 360 Bloomwash Pro,16428,Amit,"Not durable, broke within a month.",1,No
Whirlpool 360 Bloomwash Pro,16429,Sneha,"Not useful in India, poor quality.",2,No
Whirlpool 360 Bloomwash Pro,16430,Sneha,Best product I have used so far.,5,Yes
Whirlpool 360 Bloomwash Pro,16431,Neha,"Great performance, highly recommended!",3,Yes
Whirlpool 360 Bloomwash Pro,16432,Neha,"Not useful in India, poor quality.",2,No
Whirlpool 360 Bloomwash Pro,16433,Anjali,Too expensive for its features.,1,No
Whirlpool 360 Bloomwash Pro,16434,Pooja,"Waste of money, not suitable for India.",2,No
Whirlpool 360 Bloomwash Pro,16435,Priya,Better alternatives are available.,2,No
Whirlpool 360 Bloomwash Pro,16436,Rahul,Product overheats in Indian climate.,1,No
Whirlpool 360 Bloomwash Pro,16437,Rohit,"Not useful in India, poor quality.",2,No
Whirlpool 360 Bloomwash Pro,16438,Arjun,Affordable and effective!,5,Yes
Whirlpool 360 Bloomwash Pro,16439,Arjun,"Waste of money, not suitable for India.",1,No
Whirlpool 360 Bloomwash Pro,16440,Anjali,This product is very useful in India.,4,Yes
Whirlpool 360 Bloomwash Pro,16441,Priya,Perfectly suited for Indian climate.,5,Yes
Whirlpool 360 Bloomwash Pro,16442,Neha,This product is very useful in India.,5,Yes
Whirlpool 360 Bloomwash Pro,16443,Rahul,"Great performance, highly recommended!",4,Yes
Whirlpool 360 Bloomwash Pro,16444,Pooja,Affordable and effective!,3,Yes
Whirlpool 360 Bloomwash Pro,16445,Amit,Too expensive for its features.,2,No
Whirlpool 360 Bloomwash Pro,16446,Neha,Good for Indian households.,5,Yes
Whirlpool 360 Bloomwash Pro,16447,Priya,This product is very useful in India.,5,Yes
Whirlpool 360 Bloomwash Pro,16448,Anjali,"Not durable, broke within a month.",2,No
Whirlpool 360 Bloomwash Pro,16449,Sneha,Too expensive for its features.,2,No
Whirlpool 360 Bloomwash Pro,16450,Pooja,Does not work well in Indian conditions.,2,No
Whirlpool 360 Bloomwash Pro,16451,Rahul,"Not useful in India, poor quality.",1,No
Whirlpool 360 Bloomwash Pro,16452,Priya,Good for Indian households.,3,Yes
Whirlpool 360 Bloomwash Pro,16453,Sneha,"Not useful in India, poor quality.",2,No
Whirlpool 360 Bloomwash Pro,16454,Neha,"Waste of money, not suitable for India.",2,No
Whirlpool 360 Bloomwash Pro,16455,Priya,Better alternatives are available.,2,No
Whirlpool 360 Bloomwash Pro,16456,Neha,Good for Indian households.,4,Yes
Whirlpool 360 Bloomwash Pro,16457,Arjun,Best product I have used so far.,4,Yes
Whirlpool 360 Bloomwash Pro,16458,Neha,Good for Indian households.,3,Yes
Whirlpool 360 Bloomwash Pro,16459,Rahul,Best product I have used so far.,5,Yes
Whirlpool 360 Bloomwash Pro,16460,Sneha,Good for Indian households.,5,Yes
Whirlpool 360 Bloomwash Pro,16461,Amit,Best product I have used so far.,3,Yes
Whirlpool 360 Bloomwash Pro,16462,Amit,Works perfectly in Indian conditions.,5,Yes
Whirlpool 360 Bloomwash Pro,16463,Anjali,"Not durable, broke within a month.",1,No
Whirlpool 360 Bloomwash Pro,16464,Pooja,Too expensive for its features.,2,No
Whirlpool 360 Bloomwash Pro,16465,Sneha,Affordable and effective!,3,Yes
Whirlpool 360 Bloomwash Pro,16466,Sneha,Perfectly suited for Indian climate.,3,Yes
Whirlpool 360 Bloomwash Pro,16467,Pooja,"Not durable, broke within a month.",2,No
Whirlpool 360 Bloomwash Pro,16468,Priya,"Not useful in India, poor quality.",2,No
Whirlpool 360 Bloomwash Pro,16469,Priya,Good for Indian households.,3,Yes
Whirlpool 360 Bloomwash Pro,16470,Vikram,"Great performance, highly recommended!",4,Yes
Whirlpool 360 Bloomwash Pro,16471,Priya,Not recommended for Indian users.,1,No
Whirlpool 360 Bloomwash Pro,16472,Rahul,Does not work well in Indian conditions.,1,No
Whirlpool 360 Bloomwash Pro,16473,Anjali,Works perfectly in Indian conditions.,3,Yes
Whirlpool 360 Bloomwash Pro,16474,Sneha,Affordable and effective!,4,Yes
Whirlpool 360 Bloomwash Pro,16475,Priya,Good for Indian households.,5,Yes
Whirlpool 360 Bloomwash Pro,16476,Rohit,Perfectly suited for Indian climate.,5,Yes
Whirlpool 360 Bloomwash Pro,16477,Priya,Affordable and effective!,4,Yes
Whirlpool 360 Bloomwash Pro,16478,Neha,"Not durable, broke within a month.",2,No
Whirlpool 360 Bloomwash Pro,16479,Vikram,"Not durable, broke within a month.",1,No
Whirlpool 360 Bloomwash Pro,16480,Rahul,Good for Indian households.,4,Yes
Whirlpool 360 Bloomwash Pro,16481,Amit,Good for Indian households.,5,Yes
Whirlpool 360 Bloomwash Pro,16482,Vikram,Good for Indian households.,3,Yes
Whirlpool 360 Bloomwash Pro,16483,Rahul,Works perfectly in Indian conditions.,5,Yes
Whirlpool 360 Bloomwash Pro,16484,Neha,Product overheats in Indian climate.,1,No
Whirlpool 360 Bloomwash Pro,16485,Sneha,Perfectly suited for Indian climate.,4,Yes
Whirlpool 360 Bloomwash Pro,16486,Neha,"Not durable, broke within a month.",1,No
Whirlpool 360 Bloomwash Pro,16487,Sneha,Good for Indian households.,3,Yes
Whirlpool 360 Bloomwash Pro,16488,Arjun,"Not durable, broke within a month.",2,No
Whirlpool 360 Bloomwash Pro,16489,Rahul,"Not useful in India, poor quality.",2,No
Whirlpool 360 Bloomwash Pro,16490,Anjali,Does not work well in Indian conditions.,1,No
Whirlpool 360 Bloomwash Pro,16491,Priya,Does not work well in Indian conditions.,2,No
Whirlpool 360 Bloomwash Pro,16492,Priya,Perfectly suited for Indian climate.,3,Yes
Whirlpool 360 Bloomwash Pro,16493,Rohit,Works perfectly in Indian conditions.,3,Yes
Whirlpool 360 Bloomwash Pro,16494,Neha,Better alternatives are available.,2,No
Whirlpool 360 Bloomwash Pro,16495,Amit,Very durable and long-lasting.,5,Yes
Whirlpool 360 Bloomwash Pro,16496,Pooja,Very durable and long-lasting.,5,Yes
Whirlpool 360 Bloomwash Pro,16497,Neha,"Not useful in India, poor quality.",1,No
Whirlpool 360 Bloomwash Pro,16498,Arjun,Perfectly suited for Indian climate.,3,Yes
Whirlpool 360 Bloomwash Pro,16499,Anjali,Perfectly suited for Indian climate.,4,Yes
Whirlpool 360 Bloomwash Pro,16500,Arjun,This product is very useful in India.,4,Yes
IFB 8kg Front Load,16501,Priya,"Great performance, highly recommended!",4,Yes
IFB 8kg Front Load,16502,Rahul,Good for Indian households.,3,Yes
IFB 8kg Front Load,16503,Vikram,"Not durable, broke within a month.",2,No
IFB 8kg Front Load,16504,Arjun,"Not useful in India, poor quality.",1,No
IFB 8kg Front Load,16505,Sneha,"Waste of money, not suitable for India.",2,No
IFB 8kg Front Load,16506,Priya,Better alternatives are available.,2,No
IFB 8kg Front Load,16507,Pooja,Affordable and effective!,5,Yes
IFB 8kg Front Load,16508,Rahul,"Not durable, broke within a month.",2,No
IFB 8kg Front Load,16509,Neha,"Not useful in India, poor quality.",2,No
IFB 8kg Front Load,16510,Sneha,Better alternatives are available.,1,No
IFB 8kg Front Load,16511,Rahul,Best product I have used so far.,5,Yes
IFB 8kg Front Load,16512,Sneha,"Waste of money, not suitable for India.",2,No
IFB 8kg Front Load,16513,Rohit,This product is very useful in India.,3,Yes
IFB 8kg Front Load,16514,Pooja,Good for Indian households.,3,Yes
IFB 8kg Front Load,16515,Pooja,Very durable and long-lasting.,3,Yes
IFB 8kg Front Load,16516,Rahul,"Great performance, highly recommended!",5,Yes
IFB 8kg Front Load,16517,Priya,Best product I have used so far.,3,Yes
IFB 8kg Front Load,16518,Sneha,Good for Indian households.,4,Yes
IFB 8kg Front Load,16519,Pooja,"Waste of money, not suitable for India.",2,No
IFB 8kg Front Load,16520,Neha,"Not durable, broke within a month.",1,No
IFB 8kg Front Load,16521,Rahul,Does not work well in Indian conditions.,1,No
IFB 8kg Front Load,16522,Neha,Too expensive for its features.,1,No
IFB 8kg Front Load,16523,Pooja,Best product I have used so far.,5,Yes
IFB 8kg Front Load,16524,Priya,Very durable and long-lasting.,5,Yes
IFB 8kg Front Load,16525,Amit,Affordable and effective!,4,Yes
IFB 8kg Front Load,16526,Amit,"Waste of money, not suitable for India.",1,No
IFB 8kg Front Load,16527,Pooja,Better alternatives are available.,2,No
IFB 8kg Front Load,16528,Priya,Product overheats in Indian climate.,1,No
IFB 8kg Front Load,16529,Priya,Good for Indian households.,5,Yes
IFB 8kg Front Load,16530,Rahul,Good for Indian households.,4,Yes
IFB 8kg Front Load,16531,Rohit,"Waste of money, not suitable for India.",2,No
IFB 8kg Front Load,16532,Anjali,Does not work well in Indian conditions.,2,No
IFB 8kg Front Load,16533,Amit,Affordable and effective!,5,Yes
IFB 8kg Front Load,16534,Sneha,Affordable and effective!,3,Yes
IFB 8kg Front Load,16535,Sneha,"Not durable, broke within a month.",2,No
IFB 8kg Front Load,16536,Rahul,"Waste of money, not suitable for India.",2,No
IFB 8kg Front Load,16537,Anjali,This product is very useful in India.,4,Yes
IFB 8kg Front Load,16538,Pooja,"Not useful in India, poor quality.",2,No
IFB 8kg Front Load,16539,Pooja,Product overheats in Indian climate.,2,No
IFB 8kg Front Load,16540,Sneha,Works perfectly in Indian conditions.,4,Yes
IFB 8kg Front Load,16541,Anjali,Very durable and long-lasting.,5,Yes
IFB 8kg Front Load,16542,Anjali,Better alternatives are available.,1,No
IFB 8kg Front Load,16543,Sneha,"Great performance, highly recommended!",5,Yes
IFB 8kg Front Load,16544,Neha,Best product I have used so far.,3,Yes
IFB 8kg Front Load,16545,Neha,This product is very useful in India.,4,Yes
IFB 8kg Front Load,16546,Neha,Perfectly suited for Indian climate.,3,Yes
IFB 8kg Front Load,16547,Rahul,"Not useful in India, poor quality.",2,No
IFB 8kg Front Load,16548,Pooja,Better alternatives are available.,1,No
IFB 8kg Front Load,16549,Pooja,This product is very useful in India.,4,Yes
IFB 8kg Front Load,16550,Sneha,Very durable and long-lasting.,5,Yes
IFB 8kg Front Load,16551,Vikram,Not recommended for Indian users.,1,No
IFB 8kg Front Load,16552,Arjun,Does not work well in Indian conditions.,2,No
IFB 8kg Front Load,16553,Arjun,Product overheats in Indian climate.,1,No
IFB 8kg Front Load,16554,Arjun,"Great performance, highly recommended!",5,Yes
IFB 8kg Front Load,16555,Neha,"Waste of money, not suitable for India.",1,No
IFB 8kg Front Load,16556,Sneha,Perfectly suited for Indian climate.,3,Yes
IFB 8kg Front Load,16557,Rahul,Best product I have used so far.,5,Yes
IFB 8kg Front Load,16558,Priya,Affordable and effective!,4,Yes
IFB 8kg Front Load,16559,Priya,Best product I have used so far.,4,Yes
IFB 8kg Front Load,16560,Sneha,Perfectly suited for Indian climate.,5,Yes
IFB 8kg Front Load,16561,Arjun,Works perfectly in Indian conditions.,3,Yes
IFB 8kg Front Load,16562,Anjali,Very durable and long-lasting.,5,Yes
IFB 8kg Front Load,16563,Amit,Product overheats in Indian climate.,2,No
IFB 8kg Front Load,16564,Anjali,Affordable and effective!,4,Yes
IFB 8kg Front Load,16565,Vikram,Best product I have used so far.,3,Yes
IFB 8kg Front Load,16566,Neha,"Not useful in India, poor quality.",2,No
IFB 8kg Front Load,16567,Sneha,Product overheats in Indian climate.,1,No
IFB 8kg Front Load,16568,Amit,"Great performance, highly recommended!",3,Yes
IFB 8kg Front Load,16569,Rahul,Not recommended for Indian users.,2,No
IFB 8kg Front Load,16570,Sneha,Product overheats in Indian climate.,2,No
IFB 8kg Front Load,16571,Arjun,Good for Indian households.,4,Yes
IFB 8kg Front Load,16572,Priya,Best product I have used so far.,3,Yes
IFB 8kg Front Load,16573,Rahul,Good for Indian households.,4,Yes
IFB 8kg Front Load,16574,Sneha,"Not durable, broke within a month.",2,No
IFB 8kg Front Load,16575,Rahul,Works perfectly in Indian conditions.,4,Yes
IFB 8kg Front Load,16576,Sneha,Good for Indian households.,4,Yes
IFB 8kg Front Load,16577,Rohit,Perfectly suited for Indian climate.,4,Yes
IFB 8kg Front Load,16578,Amit,"Waste of money, not suitable for India.",2,No
IFB 8kg Front Load,16579,Vikram,Best product I have used so far.,3,Yes
IFB 8kg Front Load,16580,Rohit,Best product I have used so far.,5,Yes
IFB 8kg Front Load,16581,Priya,"Not durable, broke within a month.",2,No
IFB 8kg Front Load,16582,Vikram,"Not durable, broke within a month.",2,No
IFB 8kg Front Load,16583,Arjun,Perfectly suited for Indian climate.,5,Yes
IFB 8kg Front Load,16584,Sneha,Best product I have used so far.,4,Yes
IFB 8kg Front Load,16585,Vikram,Not recommended for Indian users.,2,No
IFB 8kg Front Load,16586,Anjali,Best product I have used so far.,4,Yes
IFB 8kg Front Load,16587,Anjali,Works perfectly in Indian conditions.,5,Yes
IFB 8kg Front Load,16588,Rohit,Works perfectly in Indian conditions.,5,Yes
IFB 8kg Front Load,16589,Vikram,Best product I have used so far.,3,Yes
IFB 8kg Front Load,16590,Rahul,Good for Indian households.,5,Yes
IFB 8kg Front Load,16591,Vikram,"Great performance, highly recommended!",5,Yes
IFB 8kg Front Load,16592,Pooja,Does not work well in Indian conditions.,2,No
IFB 8kg Front Load,16593,Sneha,Affordable and effective!,4,Yes
IFB 8kg Front Load,16594,Amit,"Great performance, highly recommended!",4,Yes
IFB 8kg Front Load,16595,Priya,Best product I have used so far.,3,Yes
IFB 8kg Front Load,16596,Anjali,Too expensive for its features.,1,No
IFB 8kg Front Load,16597,Arjun,"Great performance, highly recommended!",4,Yes
IFB 8kg Front Load,16598,Neha,Best product I have used so far.,3,Yes
IFB 8kg Front Load,16599,Vikram,Perfectly suited for Indian climate.,3,Yes
IFB 8kg Front Load,16600,Sneha,Best product I have used so far.,3,Yes
IFB 8kg Front Load,16601,Pooja,Too expensive for its features.,1,No
IFB 8kg Front Load,16602,Anjali,Good for Indian households.,4,Yes
IFB 8kg Front Load,16603,Anjali,Affordable and effective!,3,Yes
IFB 8kg Front Load,16604,Rahul,Best product I have used so far.,3,Yes
IFB 8kg Front Load,16605,Arjun,Best product I have used so far.,4,Yes
IFB 8kg Front Load,16606,Arjun,Product overheats in Indian climate.,1,No
IFB 8kg Front Load,16607,Rahul,Affordable and effective!,3,Yes
IFB 8kg Front Load,16608,Rohit,Too expensive for its features.,2,No
IFB 8kg Front Load,16609,Pooja,Too expensive for its features.,1,No
IFB 8kg Front Load,16610,Rahul,Does not work well in Indian conditions.,2,No
IFB 8kg Front Load,16611,Amit,Better alternatives are available.,1,No
IFB 8kg Front Load,16612,Neha,Works perfectly in Indian conditions.,4,Yes
IFB 8kg Front Load,16613,Sneha,"Waste of money, not suitable for India.",2,No
IFB 8kg Front Load,16614,Amit,"Not useful in India, poor quality.",2,No
IFB 8kg Front Load,16615,Pooja,Good for Indian households.,3,Yes
IFB 8kg Front Load,16616,Rahul,Perfectly suited for Indian climate.,3,Yes
IFB 8kg Front Load,16617,Sneha,"Waste of money, not suitable for India.",1,No
IFB 8kg Front Load,16618,Sneha,"Not durable, broke within a month.",1,No
IFB 8kg Front Load,16619,Pooja,Works perfectly in Indian conditions.,3,Yes
IFB 8kg Front Load,16620,Neha,Perfectly suited for Indian climate.,3,Yes
IFB 8kg Front Load,16621,Priya,This product is very useful in India.,5,Yes
IFB 8kg Front Load,16622,Pooja,Not recommended for Indian users.,2,No
IFB 8kg Front Load,16623,Pooja,"Waste of money, not suitable for India.",2,No
IFB 8kg Front Load,16624,Arjun,Not recommended for Indian users.,1,No
IFB 8kg Front Load,16625,Arjun,This product is very useful in India.,4,Yes
IFB 8kg Front Load,16626,Rohit,"Not useful in India, poor quality.",1,No
IFB 8kg Front Load,16627,Pooja,Good for Indian households.,5,Yes
IFB 8kg Front Load,16628,Rahul,Works perfectly in Indian conditions.,4,Yes
IFB 8kg Front Load,16629,Anjali,Perfectly suited for Indian climate.,4,Yes
IFB 8kg Front Load,16630,Vikram,"Great performance, highly recommended!",3,Yes
IFB 8kg Front Load,16631,Sneha,Does not work well in Indian conditions.,1,No
IFB 8kg Front Load,16632,Pooja,"Great performance, highly recommended!",3,Yes
IFB 8kg Front Load,16633,Anjali,Good for Indian households.,4,Yes
IFB 8kg Front Load,16634,Arjun,"Waste of money, not suitable for India.",1,No
IFB 8kg Front Load,16635,Vikram,"Waste of money, not suitable for India.",2,No
IFB 8kg Front Load,16636,Rahul,Not recommended for Indian users.,1,No
IFB 8kg Front Load,16637,Arjun,Does not work well in Indian conditions.,1,No
IFB 8kg Front Load,16638,Priya,This product is very useful in India.,5,Yes
IFB 8kg Front Load,16639,Amit,Good for Indian households.,3,Yes
IFB 8kg Front Load,16640,Rahul,"Waste of money, not suitable for India.",1,No
IFB 8kg Front Load,16641,Vikram,Good for Indian households.,4,Yes
IFB 8kg Front Load,16642,Amit,Works perfectly in Indian conditions.,4,Yes
IFB 8kg Front Load,16643,Vikram,"Great performance, highly recommended!",3,Yes
IFB 8kg Front Load,16644,Neha,Very durable and long-lasting.,4,Yes
IFB 8kg Front Load,16645,Anjali,Product overheats in Indian climate.,2,No
IFB 8kg Front Load,16646,Priya,Product overheats in Indian climate.,1,No
IFB 8kg Front Load,16647,Neha,Perfectly suited for Indian climate.,3,Yes
IFB 8kg Front Load,16648,Pooja,Does not work well in Indian conditions.,2,No
IFB 8kg Front Load,16649,Rahul,"Not durable, broke within a month.",2,No
IFB 8kg Front Load,16650,Priya,Very durable and long-lasting.,5,Yes
IFB 8kg Front Load,16651,Rahul,Good for Indian households.,5,Yes
IFB 8kg Front Load,16652,Sneha,Very durable and long-lasting.,5,Yes
IFB 8kg Front Load,16653,Vikram,"Great performance, highly recommended!",3,Yes
IFB 8kg Front Load,16654,Pooja,Does not work well in Indian conditions.,1,No
IFB 8kg Front Load,16655,Vikram,Better alternatives are available.,2,No
IFB 8kg Front Load,16656,Vikram,Very durable and long-lasting.,4,Yes
IFB 8kg Front Load,16657,Rohit,Very durable and long-lasting.,5,Yes
IFB 8kg Front Load,16658,Rahul,Not recommended for Indian users.,2,No
IFB 8kg Front Load,16659,Priya,"Waste of money, not suitable for India.",2,No
IFB 8kg Front Load,16660,Pooja,"Not useful in India, poor quality.",1,No
IFB 8kg Front Load,16661,Rohit,"Not durable, broke within a month.",1,No
IFB 8kg Front Load,16662,Arjun,"Not useful in India, poor quality.",1,No
IFB 8kg Front Load,16663,Rohit,"Not useful in India, poor quality.",2,No
IFB 8kg Front Load,16664,Sneha,Product overheats in Indian climate.,2,No
IFB 8kg Front Load,16665,Pooja,Works perfectly in Indian conditions.,4,Yes
IFB 8kg Front Load,16666,Rahul,Product overheats in Indian climate.,1,No
IFB 8kg Front Load,16667,Priya,Works perfectly in Indian conditions.,3,Yes
IFB 8kg Front Load,16668,Neha,Best product I have used so far.,3,Yes
IFB 8kg Front Load,16669,Anjali,Affordable and effective!,3,Yes
IFB 8kg Front Load,16670,Arjun,Too expensive for its features.,1,No
IFB 8kg Front Load,16671,Amit,Very durable and long-lasting.,5,Yes
IFB 8kg Front Load,16672,Priya,Better alternatives are available.,1,No
IFB 8kg Front Load,16673,Arjun,This product is very useful in India.,4,Yes
IFB 8kg Front Load,16674,Rahul,Very durable and long-lasting.,5,Yes
IFB 8kg Front Load,16675,Amit,Affordable and effective!,4,Yes
IFB 8kg Front Load,16676,Arjun,Works perfectly in Indian conditions.,4,Yes
IFB 8kg Front Load,16677,Priya,Best product I have used so far.,3,Yes
IFB 8kg Front Load,16678,Amit,Perfectly suited for Indian climate.,4,Yes
IFB 8kg Front Load,16679,Arjun,Better alternatives are available.,2,No
IFB 8kg Front Load,16680,Sneha,Product overheats in Indian climate.,2,No
IFB 8kg Front Load,16681,Anjali,Affordable and effective!,4,Yes
IFB 8kg Front Load,16682,Rahul,Does not work well in Indian conditions.,2,No
IFB 8kg Front Load,16683,Priya,Affordable and effective!,4,Yes
IFB 8kg Front Load,16684,Sneha,Perfectly suited for Indian climate.,5,Yes
IFB 8kg Front Load,16685,Vikram,Does not work well in Indian conditions.,2,No
IFB 8kg Front Load,16686,Neha,Good for Indian households.,5,Yes
IFB 8kg Front Load,16687,Amit,"Not useful in India, poor quality.",1,No
IFB 8kg Front Load,16688,Rohit,"Great performance, highly recommended!",4,Yes
IFB 8kg Front Load,16689,Priya,This product is very useful in India.,3,Yes
IFB 8kg Front Load,16690,Pooja,This product is very useful in India.,4,Yes
IFB 8kg Front Load,16691,Amit,"Not durable, broke within a month.",1,No
IFB 8kg Front Load,16692,Arjun,Good for Indian households.,4,Yes
IFB 8kg Front Load,16693,Neha,"Great performance, highly recommended!",3,Yes
IFB 8kg Front Load,16694,Arjun,Works perfectly in Indian conditions.,4,Yes
IFB 8kg Front Load,16695,Vikram,"Not durable, broke within a month.",2,No
IFB 8kg Front Load,16696,Vikram,Perfectly suited for Indian climate.,5,Yes
IFB 8kg Front Load,16697,Rohit,Best product I have used so far.,5,Yes
IFB 8kg Front Load,16698,Arjun,Better alternatives are available.,1,No
IFB 8kg Front Load,16699,Neha,Best product I have used so far.,3,Yes
IFB 8kg Front Load,16700,Anjali,"Waste of money, not suitable for India.",2,No
IFB 8kg Front Load,16701,Vikram,Very durable and long-lasting.,4,Yes
IFB 8kg Front Load,16702,Anjali,"Not durable, broke within a month.",2,No
IFB 8kg Front Load,16703,Pooja,"Great performance, highly recommended!",3,Yes
IFB 8kg Front Load,16704,Sneha,Does not work well in Indian conditions.,1,No
IFB 8kg Front Load,16705,Amit,Not recommended for Indian users.,1,No
IFB 8kg Front Load,16706,Anjali,Product overheats in Indian climate.,1,No
IFB 8kg Front Load,16707,Rahul,Better alternatives are available.,2,No
IFB 8kg Front Load,16708,Neha,"Great performance, highly recommended!",5,Yes
IFB 8kg Front Load,16709,Rohit,Good for Indian households.,3,Yes
IFB 8kg Front Load,16710,Pooja,Product overheats in Indian climate.,2,No
IFB 8kg Front Load,16711,Anjali,Best product I have used so far.,5,Yes
IFB 8kg Front Load,16712,Priya,Better alternatives are available.,1,No
IFB 8kg Front Load,16713,Rohit,Good for Indian households.,5,Yes
IFB 8kg Front Load,16714,Vikram,Does not work well in Indian conditions.,1,No
IFB 8kg Front Load,16715,Rahul,Good for Indian households.,4,Yes
IFB 8kg Front Load,16716,Rahul,Works perfectly in Indian conditions.,5,Yes
IFB 8kg Front Load,16717,Priya,Better alternatives are available.,1,No
IFB 8kg Front Load,16718,Neha,"Not durable, broke within a month.",1,No
IFB 8kg Front Load,16719,Amit,This product is very useful in India.,3,Yes
IFB 8kg Front Load,16720,Arjun,Too expensive for its features.,1,No
IFB 8kg Front Load,16721,Sneha,Very durable and long-lasting.,5,Yes
IFB 8kg Front Load,16722,Arjun,Affordable and effective!,4,Yes
IFB 8kg Front Load,16723,Priya,Works perfectly in Indian conditions.,5,Yes
IFB 8kg Front Load,16724,Sneha,"Not useful in India, poor quality.",2,No
IFB 8kg Front Load,16725,Vikram,Too expensive for its features.,1,No
IFB 8kg Front Load,16726,Vikram,"Great performance, highly recommended!",5,Yes
IFB 8kg Front Load,16727,Neha,Very durable and long-lasting.,4,Yes
IFB 8kg Front Load,16728,Neha,Perfectly suited for Indian climate.,4,Yes
IFB 8kg Front Load,16729,Priya,"Not useful in India, poor quality.",1,No
IFB 8kg Front Load,16730,Sneha,This product is very useful in India.,3,Yes
IFB 8kg Front Load,16731,Anjali,Does not work well in Indian conditions.,1,No
IFB 8kg Front Load,16732,Vikram,Very durable and long-lasting.,4,Yes
IFB 8kg Front Load,16733,Pooja,Best product I have used so far.,3,Yes
IFB 8kg Front Load,16734,Pooja,"Not durable, broke within a month.",1,No
IFB 8kg Front Load,16735,Sneha,Not recommended for Indian users.,2,No
